app,usage,start_time,end_time,created_at,tz,device_model
com.tencent.xin,6,1736034703,1736034709,1736034709,-21600,iPhone
com.xingin.discover,401,1736034302,1736034703,1736034703,-21600,iPhone
tv.danmaku.bilianime,1,1736034301,1736034302,1736034304,-21600,iPhone
com.xingin.discover,1,1736034300,1736034301,1736034301,-21600,iPhone
com.apple.mobiletimer,2,1736034295,1736034297,1736034298,-21600,iPhone
com.tencent.xin,2,1736034293,1736034295,1736034296,-21600,iPhone
com.tencent.xin,24,1736034269,1736034293,1736034294,-21600,iPhone
com.tencent.xin,27,1736034241,1736034268,1736034270,-21600,iPhone
com.apple.mobiletimer,1,1736034240,1736034241,1736034242,-21600,iPhone
com.tencent.xin,9,1736034231,1736034240,1736034240,-21600,iPhone
com.xingin.discover,519,1736033705,1736034224,1736034225,-21600,iPhone
com.tencent.xin,6,1736033698,1736033704,1736033705,-21600,iPhone
com.xingin.discover,681,1736033017,1736033698,1736033699,-21600,iPhone
com.tencent.xin,3,1736033014,1736033017,1736033018,-21600,iPhone
com.xingin.discover,379,1736032635,1736033014,1736033014,-21600,iPhone
com.tencent.xin,4,1736032631,1736032635,1736032636,-21600,iPhone
com.xingin.discover,534,1736032097,1736032631,1736032632,-21600,iPhone
com.tencent.xin,5,1736032092,1736032097,1736032097,-21600,iPhone
com.xingin.discover,1,1736032091,1736032092,1736032093,-21600,iPhone
com.tencent.xin,12,1736032079,1736032091,1736032092,-21600,iPhone
com.xingin.discover,1296,1736030783,1736032079,1736032080,-21600,iPhone
com.tencent.xin,43,1736030740,1736030783,1736030784,-21600,iPhone
com.google.chrome.ios,14,1736030726,1736030740,1736030741,-21600,iPhone
com.tencent.xin,29,1736030696,1736030725,1736030725,-21600,iPhone
com.google.chrome.ios,3,1736030693,1736030696,1736030697,-21600,iPhone
com.tencent.xin,7,1736030686,1736030693,1736030693,-21600,iPhone
com.tencent.xin,14,1736030672,1736030686,1736030686,-21600,iPhone
com.google.chrome.ios,11,1736030661,1736030672,1736030673,-21600,iPhone
com.tencent.xin,1,1736030660,1736030661,1736030661,-21600,iPhone
com.google.chrome.ios,128,1736030531,1736030659,1736030660,-21600,iPhone
com.apple.CoreAuthUI,2,1736030559,1736030561,1736030562,-21600,iPhone
com.apple.CoreAuthUI,2,1736030553,1736030555,1736030556,-21600,iPhone
com.xingin.discover,2,1736030529,1736030531,1736030531,-21600,iPhone
com.tencent.xin,12,1736030512,1736030524,1736030524,-21600,iPhone
com.tencent.xin,27,1736030395,1736030422,1736030423,-21600,iPhone
com.apple.camera,4,1736030403,1736030407,1736030407,-21600,iPhone
com.tencent.xin,14,1736030289,1736030303,1736030304,-21600,iPhone
com.openai.chat,1,1736030286,1736030287,1736030288,-21600,iPhone
com.apple.mobiletimer,3,1736030283,1736030286,1736030286,-21600,iPhone
com.apple.mobiletimer,3,1736029992,1736029995,1736029995,-21600,iPhone
com.apple.mobiletimer,6,1736029944,1736029950,1736029950,-21600,iPhone
com.apple.mobiletimer,2,1736029941,1736029943,1736029943,-21600,iPhone
com.tencent.xin,7,1736029934,1736029941,1736029941,-21600,iPhone
com.openai.chat,1,1736029933,1736029934,1736029935,-21600,iPhone
com.apple.mobiletimer,6,1736029927,1736029933,1736029933,-21600,iPhone
com.openai.chat,38,1736029888,1736029926,1736029927,-21600,iPhone
com.apple.MobileSMS,3,1736029884,1736029887,1736029887,-21600,iPhone
com.tencent.xin,40,1736029841,1736029881,1736029882,-21600,iPhone
com.tencent.xin,12,1736029440,1736029452,1736029453,-21600,iPhone
com.tencent.xin,11,1736029409,1736029420,1736029420,-21600,iPhone
com.tencent.xin,49,1736029355,1736029404,1736029405,-21600,iPhone
com.apple.mobilephone,8,1736029347,1736029355,1736029356,-21600,iPhone
com.tencent.xin,1,1736029344,1736029345,1736029346,-21600,iPhone
com.tencent.xin,5,1736029336,1736029341,1736029342,-21600,iPhone
com.apple.camera,4,1736029337,1736029341,1736029342,-21600,iPhone
com.tencent.xin,12,1736029279,1736029291,1736029292,-21600,iPhone
com.tencent.xin,1,1736029271,1736029272,1736029273,-21600,iPhone
com.tencent.xin,32,1736029213,1736029245,1736029246,-21600,iPhone
com.microsoft.Office.Outlook,8,1736029205,1736029213,1736029214,-21600,iPhone
com.tencent.xin,1,1736029204,1736029205,1736029206,-21600,iPhone
com.xingin.discover,7,1736029195,1736029202,1736029203,-21600,iPhone
com.xingin.discover,1,1736029194,1736029195,1736029195,-21600,iPhone
com.xingin.discover,6,1736020319,1736020325,1736020326,-21600,iPhone
com.xingin.discover,995,1736019324,1736020319,1736020320,-21600,iPhone
com.microsoft.Office.Outlook,13,1736019309,1736019322,1736019323,-21600,iPhone
com.google.chrome.ios,2,1736019307,1736019309,1736019310,-21600,iPhone
com.tencent.xin,343,1736018963,1736019306,1736019307,-21600,iPhone
com.chase,21,1736019118,1736019139,1736019140,-21600,iPhone
com.discoverfinancial.mobile,15,1736019103,1736019118,1736019119,-21600,iPhone
com.apple.CoreAuthUI,3,1736019110,1736019113,1736019114,-21600,iPhone
com.chase,12,1736019091,1736019103,1736019104,-21600,iPhone
com.discoverfinancial.mobile,5,1736019086,1736019091,1736019092,-21600,iPhone
com.chase,30,1736019055,1736019085,1736019086,-21600,iPhone
com.apple.CoreAuthUI,2,1736019066,1736019068,1736019070,-21600,iPhone
com.google.calendar,4,1736019044,1736019048,1736019049,-21600,iPhone
com.google.chrome.ios,3,1736019038,1736019041,1736019042,-21600,iPhone
com.microsoft.Office.Outlook,3,1736018960,1736018963,1736018964,-21600,iPhone
com.tencent.xin,2,1736018958,1736018960,1736018960,-21600,iPhone
com.apple.camera,1,1736018955,1736018956,1736018956,-21600,iPhone
com.tencent.xin,17,1736018734,1736018751,1736018751,-21600,iPhone
com.tencent.xin,49,1736018684,1736018733,1736018733,-21600,iPhone
com.tinyspeck.chatlyio,7,1736018675,1736018682,1736018682,-21600,iPhone
com.xingin.discover,5,1736018670,1736018675,1736018676,-21600,iPhone
com.xingin.discover,1351,1735990307,1735991658,1735991659,-21600,iPhone
com.tencent.xin,4,1735990303,1735990307,1735990308,-21600,iPhone
com.google.chrome.ios,19,1735990284,1735990303,1735990304,-21600,iPhone
com.google.chrome.ios,4,1735990120,1735990124,1735990124,-21600,iPhone
com.google.chrome.ios,102,1735989658,1735989760,1735989761,-21600,iPhone
com.apple.mobilesafari,4761,1735984897,1735989658,1735989659,-21600,iPhone
com.apple.mobilesafari,211,1735984637,1735984848,1735984848,-21600,iPhone
com.apple.mobilesafari,195,1735984398,1735984593,1735984593,-21600,iPhone
com.apple.camera,38,1735984403,1735984441,1735984442,-21600,iPhone
com.apple.camera,1,1735984400,1735984401,1735984401,-21600,iPhone
com.apple.mobilesafari,10,1735984375,1735984385,1735984386,-21600,iPhone
com.apple.camera,1,1735984378,1735984379,1735984379,-21600,iPhone
com.apple.mobilesafari,119,1735984207,1735984326,1735984327,-21600,iPhone
com.apple.mobilesafari,6,1735984137,1735984143,1735984143,-21600,iPhone
com.apple.mobilesafari,2048,1735981945,1735983993,1735983994,-21600,iPhone
com.google.chrome.ios,2810,1735979133,1735981943,1735981944,-21600,iPhone
com.apple.camera,11,1735979122,1735979133,1735979134,-21600,iPhone
com.google.chrome.ios,300,1735978820,1735979120,1735979120,-21600,iPhone
com.apple.camera,23,1735978796,1735978819,1735978820,-21600,iPhone
com.google.chrome.ios,843,1735977951,1735978794,1735978795,-21600,iPhone
com.google.chrome.ios,303,1735977643,1735977946,1735977946,-21600,iPhone
com.google.chrome.ios,439,1735977180,1735977619,1735977619,-21600,iPhone
com.xingin.discover,46,1735977133,1735977179,1735977180,-21600,iPhone
com.microsoft.Office.Outlook,3,1735977129,1735977132,1735977133,-21600,iPhone
com.apple.Preferences,5,1735977124,1735977129,1735977130,-21600,iPhone
com.microsoft.Office.Outlook,2,1735977122,1735977124,1735977124,-21600,iPhone
com.xingin.discover,11,1735977108,1735977119,1735977120,-21600,iPhone
com.xingin.discover,2,1735977019,1735977021,1735977021,-21600,iPhone
com.xingin.discover,2263,1735974742,1735977005,1735977006,-21600,iPhone
com.microsoft.Office.Outlook,5,1735974737,1735974742,1735974742,-21600,iPhone
com.google.chrome.ios,9,1735974728,1735974737,1735974738,-21600,iPhone
com.microsoft.Office.Outlook,1,1735974727,1735974728,1735974729,-21600,iPhone
com.google.chrome.ios,2,1735974725,1735974727,1735974727,-21600,iPhone
com.xingin.discover,743,1735973981,1735974724,1735974725,-21600,iPhone
com.xingin.discover,1,1735973978,1735973979,1735973980,-21600,iPhone
com.xingin.discover,168,1735973628,1735973796,1735973796,-21600,iPhone
com.xingin.discover,76,1735972985,1735973061,1735973061,-21600,iPhone
com.xingin.discover,214,1735969928,1735970142,1735970143,-21600,iPhone
com.xingin.discover,94,1735969373,1735969467,1735969468,-21600,iPhone
com.xingin.discover,1,1735969067,1735969068,1735969069,-21600,iPhone
com.xingin.discover,4,1735969055,1735969059,1735969060,-21600,iPhone
com.xingin.discover,75,1735968498,1735968573,1735968574,-21600,iPhone
com.xingin.discover,106,1735968231,1735968337,1735968338,-21600,iPhone
com.xingin.discover,48,1735968169,1735968217,1735968218,-21600,iPhone
com.xingin.discover,104,1735967726,1735967830,1735967831,-21600,iPhone
com.google.Chrome,21,1735967502,1735967523,1735967523,-21600,MacBook
com.xingin.discover,39,1735967455,1735967494,1735967495,-21600,iPhone
com.google.Chrome,17,1735967153,1735967170,1735967170,-21600,MacBook
com.xingin.discover,531,1735966610,1735967141,1735967141,-21600,iPhone
com.xingin.discover,559,1735966050,1735966609,1735966610,-21600,iPhone
com.google.Chrome,511,1735965756,1735966267,1735966268,-21600,MacBook
com.tencent.xin,67,1735965981,1735966048,1735966049,-21600,iPhone
com.tencent.xin,51,1735965514,1735965565,1735965566,-21600,iPhone
com.tencent.xin,3,1735965479,1735965482,1735965483,-21600,iPhone
com.zimride.instant,58,1735965421,1735965479,1735965480,-21600,iPhone
com.google.Chrome,370,1735965082,1735965452,1735965452,-21600,MacBook
com.microsoft.Office.Outlook,6,1735965413,1735965419,1735965419,-21600,iPhone
com.tencent.xin,3,1735965410,1735965413,1735965413,-21600,iPhone
com.tencent.xin,1,1735965401,1735965402,1735965402,-21600,iPhone
com.tencent.xin,9,1735965391,1735965400,1735965401,-21600,iPhone
com.tencent.xin,123,1735964959,1735965082,1735965083,-21600,iPhone
com.tencent.xin,27,1735964922,1735964949,1735964949,-21600,iPhone
com.tencent.xin,13,1735964907,1735964920,1735964921,-21600,iPhone
com.tencent.xin,2,1735964848,1735964850,1735964850,-21600,iPhone
com.tencent.xin,94,1735964601,1735964695,1735964697,-21600,iPhone
com.xingin.discover,4,1735964597,1735964601,1735964601,-21600,iPhone
com.xingin.discover,6333,1735958063,1735964396,1735964397,-21600,iPhone
com.xingin.discover,639,1735957412,1735958051,1735958052,-21600,iPhone
com.xingin.discover,2969,1735954432,1735957401,1735957402,-21600,iPhone
com.google.Chrome,807,1735953750,1735954557,1735954557,-21600,MacBook
com.xingin.discover,285,1735954138,1735954423,1735954424,-21600,iPhone
com.tencent.xin,6,1735954131,1735954137,1735954138,-21600,iPhone
com.tencent.xin,56,1735953258,1735953314,1735953315,-21600,iPhone
com.google.Chrome,673,1735952464,1735953137,1735953138,-21600,MacBook
com.apple.finder,35,1735952429,1735952464,1735952465,-21600,MacBook
com.tencent.xin,29,1735952434,1735952463,1735952464,-21600,iPhone
com.tencent.xin,10,1735950523,1735950533,1735950533,-21600,iPhone
com.apple.finder,5,1735950261,1735950266,1735950266,-21600,MacBook
com.google.Chrome,2806,1735947455,1735950261,1735950261,-21600,MacBook
com.google.Chrome,5,1735947361,1735947366,1735947367,-21600,MacBook
com.apple.finder,19,1735947342,1735947361,1735947362,-21600,MacBook
com.google.Chrome,5,1735947337,1735947342,1735947342,-21600,MacBook
com.tencent.xin,8,1735947301,1735947309,1735947310,-21600,iPhone
com.tencent.xin,6,1735947271,1735947277,1735947278,-21600,iPhone
com.tencent.xin,7,1735947257,1735947264,1735947264,-21600,iPhone
tv.danmaku.bilianime,9,1735946923,1735946932,1735946933,-21600,iPhone
com.bilibili.bilicomic,22,1735946900,1735946922,1735946923,-21600,iPhone
tv.danmaku.bilianime,1,1735946899,1735946900,1735946900,-21600,iPhone
com.bilibili.bilicomic,1,1735946898,1735946899,1735946899,-21600,iPhone
tv.danmaku.bilianime,1,1735946897,1735946898,1735946898,-21600,iPhone
tv.danmaku.bilianime,2,1735946894,1735946896,1735946897,-21600,iPhone
com.tencent.xin,5,1735946666,1735946671,1735946671,-21600,iPhone
com.tencent.xin,10,1735946654,1735946664,1735946664,-21600,iPhone
com.xingin.discover,666,1735945983,1735946649,1735946650,-21600,iPhone
com.tencent.xin,12,1735945971,1735945983,1735945984,-21600,iPhone
com.xingin.discover,736,1735945234,1735945970,1735945971,-21600,iPhone
tv.danmaku.bilianime,2,1735945232,1735945234,1735945234,-21600,iPhone
com.apple.MobileSMS,4,1735945226,1735945230,1735945231,-21600,iPhone
com.tencent.xin,7,1735945215,1735945222,1735945223,-21600,iPhone
com.xingin.discover,315,1735944900,1735945215,1735945216,-21600,iPhone
com.tencent.xin,2,1735944898,1735944900,1735944900,-21600,iPhone
com.xingin.discover,4,1735944894,1735944898,1735944899,-21600,iPhone
com.tencent.xin,67,1735944827,1735944894,1735944895,-21600,iPhone
com.xingin.discover,139,1735944688,1735944827,1735944828,-21600,iPhone
com.tencent.xin,24,1735944664,1735944688,1735944689,-21600,iPhone
com.xingin.discover,22,1735944642,1735944664,1735944665,-21600,iPhone
com.xingin.discover,187,1735944455,1735944642,1735944642,-21600,iPhone
com.tencent.xin,12,1735944443,1735944455,1735944456,-21600,iPhone
com.xingin.discover,5,1735944438,1735944443,1735944443,-21600,iPhone
com.tencent.xin,1,1735944437,1735944438,1735944439,-21600,iPhone
com.xingin.discover,401,1735944036,1735944437,1735944437,-21600,iPhone
com.bilibili.bilicomic,82,1735943951,1735944033,1735944033,-21600,iPhone
tv.danmaku.bilianime,37,1735943912,1735943949,1735943950,-21600,iPhone
com.tencent.xin,22,1735943890,1735943912,1735943913,-21600,iPhone
tv.danmaku.bilianime,2,1735943887,1735943889,1735943890,-21600,iPhone
com.bilibili.bilicomic,2,1735943885,1735943887,1735943888,-21600,iPhone
com.tencent.xin,2,1735943883,1735943885,1735943886,-21600,iPhone
com.bilibili.bilicomic,127,1735943756,1735943883,1735943883,-21600,iPhone
tv.danmaku.bilianime,1,1735943755,1735943756,1735943756,-21600,iPhone
com.xingin.discover,1,1735943751,1735943752,1735943753,-21600,iPhone
com.bilibili.bilicomic,1,1735943749,1735943750,1735943751,-21600,iPhone
com.tencent.xin,168,1735943579,1735943747,1735943747,-21600,iPhone
com.tencent.xin,2,1735943577,1735943579,1735943579,-21600,iPhone
com.google.chrome.ios,4,1735943573,1735943577,1735943577,-21600,iPhone
com.google.chrome.ios,1,1735943485,1735943486,1735943486,-21600,iPhone
com.google.chrome.ios,1377,1735942095,1735943472,1735943472,-21600,iPhone
com.apple.CoreAuthUI,2,1735942113,1735942115,1735942115,-21600,iPhone
tv.danmaku.bilianime,75,1735942017,1735942092,1735942093,-21600,iPhone
tv.danmaku.bilianime,609,1735941386,1735941995,1735941996,-21600,iPhone
com.naver.linewebtoon,3,1735941383,1735941386,1735941387,-21600,iPhone
com.tencent.xin,299,1735941082,1735941381,1735941381,-21600,iPhone
com.microsoft.Office.Outlook,45,1735941037,1735941082,1735941083,-21600,iPhone
com.tencent.xin,1,1735941036,1735941037,1735941038,-21600,iPhone
com.tencent.xin,5,1735941030,1735941035,1735941035,-21600,iPhone
com.apple.camera,1,1735941011,1735941012,1735941012,-21600,iPhone
com.netease.lofter,712,1735905892,1735906604,1735906605,-21600,iPhone
com.google.Chrome,296,1735905476,1735905772,1735905773,-21600,MacBook
com.google.Chrome,1410,1735904056,1735905466,1735905467,-21600,MacBook
com.bilibili.bilicomic,29,1735904214,1735904243,1735904243,-21600,iPhone
com.naver.linewebtoon,1,1735904213,1735904214,1735904215,-21600,iPhone
com.bilibili.bilicomic,1,1735904212,1735904213,1735904214,-21600,iPhone
com.xingin.discover,13,1735904090,1735904103,1735904104,-21600,iPhone
com.ubercab.UberEats,2,1735904088,1735904090,1735904090,-21600,iPhone
tv.danmaku.bilianime,2,1735903776,1735903778,1735903779,-21600,iPhone
com.tencent.xin,2,1735903771,1735903773,1735903774,-21600,iPhone
com.apple.Health,13,1735903755,1735903768,1735903768,-21600,iPhone
com.tencent.xin,2,1735903752,1735903754,1735903755,-21600,iPhone
com.tencent.xin,2,1735903734,1735903736,1735903737,-21600,iPhone
com.tencent.xin,1,1735903701,1735903702,1735903703,-21600,iPhone
com.apple.camera,0,1735903702,1735903702,1735903703,-21600,iPhone
com.google.Chrome,412,1735903286,1735903698,1735903698,-21600,MacBook
com.tencent.xin,20,1735903500,1735903520,1735903521,-21600,iPhone
com.tencent.xin,18,1735903402,1735903420,1735903421,-21600,iPhone
com.tencent.xin,36,1735901943,1735901979,1735901980,-21600,iPhone
com.tencent.xin,2,1735901596,1735901598,1735901598,-21600,iPhone
com.tencent.xin,10,1735901259,1735901269,1735901270,-21600,iPhone
com.tencent.xin,7,1735900880,1735900887,1735900887,-21600,iPhone
com.tencent.xin,1,1735900826,1735900827,1735900828,-21600,iPhone
com.tencent.xin,290,1735900516,1735900806,1735900807,-21600,iPhone
com.tencent.xin,1,1735900510,1735900511,1735900512,-21600,iPhone
com.tencent.xin,144,1735900309,1735900453,1735900453,-21600,iPhone
com.google.Chrome,690,1735899726,1735900416,1735900417,-21600,MacBook
com.tencent.xin,36,1735900236,1735900272,1735900273,-21600,iPhone
com.apple.camera,15,1735900220,1735900235,1735900237,-21600,iPhone
com.tencent.xin,15,1735900218,1735900233,1735900236,-21600,iPhone
com.tencent.xin,32,1735899878,1735899910,1735899911,-21600,iPhone
com.tencent.xin,3,1735899874,1735899877,1735899877,-21600,iPhone
com.tencent.xin,21,1735899705,1735899726,1735899727,-21600,iPhone
com.tencent.xin,8,1735899693,1735899701,1735899701,-21600,iPhone
com.tencent.xin,17,1735899520,1735899537,1735899538,-21600,iPhone
com.tencent.xin,33,1735899486,1735899519,1735899520,-21600,iPhone
com.apple.PassbookUIService,33,1735899486,1735899519,1735899520,-21600,iPhone
com.tencent.xin,3,1735899479,1735899482,1735899483,-21600,iPhone
com.tencent.xin,2,1735899477,1735899479,1735899479,-21600,iPhone
com.apple.mobiletimer,6,1735897115,1735897121,1735897122,-21600,iPhone
